UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,9,2025,20,4498368,2303351,2195017,1660837,1572460,336671,328192,41202,37431,144806,141733,7396,7197,112439,108004,1763823,1671196,394986,384787,65555,60500,186625,181614,15395,14909,1694215,1622893,1140545,1081399,304019,297381,18069,17700,138525,135828,5076,5151,87981,85434,1221385,1159697,350250,342757,33185,32298,173549,169428,10963,10914,609136,572124,520292,491061,32652,30811,23133,19731,6281,5905,2320,2046,24458,22570,542438,511499,44736,42030,32370,28202,13076,12186,4432,3995
R,9,2025,21,4507787,2305867,2201920,1667811,1581023,332504,325929,40487,36469,149201,146904,7302,6967,108562,104628,1767149,1676677,387959,379971,64313,59310,190082,185874,15237,14558,1709268,1639340,1156763,1097153,301019,296111,17968,17340,143005,141028,5118,5039,85395,82669,1235135,1172900,345013,339291,33031,32036,177459,173877,11061,10675,596599,562580,511048,483870,31485,29818,22519,19129,6196,5876,2184,1928,23167,21959,532014,503777,42946,40680,31282,27274,12623,11997,4176,3883
R,9,2025,22,4494602,2297117,2197485,1664473,1578423,328707,324467,39563,36176,153177,150982,7152,6841,104045,100596,1759499,1670307,381502,375874,63067,58794,192131,188583,14853,14151,1710680,1641464,1161353,1099408,297505,295453,17616,17073,147198,145219,5075,4987,81933,79324,1236393,1172072,339549,336346,32552,31650,180013,176835,10812,10506,586437,556021,503120,479015,31202,29014,21947,19103,5979,5763,2077,1854,22112,21272,523106,498235,41953,39528,30515,27144,12118,11748,4041,3645
R,9,2025,23,4491031,2293607,2197424,1658211,1575509,332252,328388,39003,36154,157328,153191,6899,6730,99914,97452,1749329,1664136,382538,378325,62285,58941,194545,188908,14359,13932,1714474,1647663,1160077,1101493,301620,299595,17793,17222,151454,147641,4993,4854,78537,76858,1231856,1171613,341672,339355,32563,31963,182743,177674,10638,10304,579133,549761,498134,474016,30632,28793,21210,18932,5874,5550,1906,1876,21377,20594,517473,492523,40866,38970,29722,26978,11802,11234,3721,3628
R,9,2025,24,4556104,2325051,2231053,1674341,1595659,338715,334048,38495,36464,167494,162288,6741,6632,99265,95962,1764559,1682978,388593,382701,62176,59239,204448,197664,14159,13856,1750080,1684312,1179508,1123899,308226,305539,17867,17530,161627,156785,4908,4655,77944,75904,1250434,1193135,347766,344442,33084,32411,192810,186711,10484,10130,574971,546741,494833,471760,30489,28509,20628,18934,5867,5503,1833,1977,21321,20058,514125,489843,40827,38259,29092,26828,11638,10953,3675,3726
R,9,2025,25,4586670,2338356,2248314,1679783,1601016,345547,341958,39081,36910,170371,167698,6854,6585,96720,94147,1767811,1686259,393917,389703,62938,59806,205882,202212,14063,13706,1766786,1703798,1187131,1131370,315762,313363,18305,17739,164564,162145,5054,4618,75970,74563,1256344,1199008,354076,351519,33690,32879,194610,191297,10536,10016,571570,544516,492652,469646,29785,28595,20776,19171,5807,5553,1800,1967,20750,19584,511467,487251,39841,38184,29248,26927,11272,10915,3527,3690
R,9,2025,26,4511190,2294812,2216378,1653450,1581641,336891,333966,37958,36174,165878,166984,6811,6411,93824,91202,1738620,1664075,383621,380185,61452,59022,200020,199973,14145,13370,1740556,1685254,1175498,1123263,308094,306257,17988,17686,160196,161479,5002,4524,73778,72045,1242561,1188448,345210,343153,33382,32895,188996,189232,10579,9826,554256,531124,477952,458378,28797,27709,19970,18488,5682,5505,1809,1887,20046,19157,496059,475627,38411,37032,28070,26127,11024,10741,3566,3544
R,9,2025,27,4511023,2288242,2222781,1647700,1580193,338137,337154,37441,35823,166819,173757,6721,6507,91424,89347,1730360,1661159,383314,381875,60741,58617,200047,205872,13826,13254,1741103,1697709,1175273,1126401,309964,310116,17815,17634,161168,168188,4901,4637,71982,70733,1240392,1190580,345860,345815,33119,32896,189284,195361,10380,9833,547139,525072,472427,453792,28173,27038,19626,18189,5651,5569,1820,1870,19442,18614,489968,470579,37454,36060,27622,25721,10763,10511,3446,3421
R,9,2025,28,4497699,2275220,2222479,1639213,1577308,334847,336048,36564,34996,169943,181008,6552,6372,88101,86747,1718952,1655576,377590,378723,59635,57895,202329,212418,13379,13058,1734710,1703771,1171703,1128182,307346,309866,17496,17410,164462,175478,4770,4649,68933,68186,1234174,1189692,340912,343591,32639,32672,191819,202078,9993,9775,540510,518708,467510,449126,27501,26182,19068,17586,5481,5530,1782,1723,19168,18561,484778,465884,36678,35132,26996,25223,10510,10340,3386,3283
R,9,2025,29,4527782,2289586,2238196,1650166,1586603,334499,337844,36728,34482,174792,188126,6701,6422,86700,84719,1728494,1662840,375744,378940,60135,57359,206730,219132,13574,13223,1751562,1722021,1184672,1138942,307178,312017,17622,17177,169378,182546,4874,4709,67838,66630,1245997,1198913,339517,344520,32963,32395,196523,208789,10183,10016,538024,516175,465494,447661,27321,25827,19106,17305,5414,5580,1827,1713,18862,18089,482497,463927,36227,34420,27172,24964,10207,10343,3391,3207
R,9,2025,30,4602089,2327908,2274181,1671913,1607410,349239,350651,37064,35060,177886,191689,6847,6753,84959,82618,1748180,1681420,389098,390556,60745,57905,209367,221789,13831,13595,1786849,1755366,1203347,1157515,321458,324017,18090,17651,172422,186114,5000,4976,66532,65093,1262980,1215843,352678,355478,33923,33140,199220,211635,10409,10323,541059,518815,468566,449895,27781,26634,18974,17409,5464,5575,1847,1777,18427,17525,485200,465577,36420,35078,26822,24765,10147,10154,3422,3272
R,9,2025,31,4665936,2361157,2304779,1687545,1621941,364277,364953,37177,35702,182697,194128,6888,6869,82573,81186,1761275,1694292,402181,403405,61051,59055,213478,223814,14027,13689,1818997,1787623,1217353,1173477,336304,338422,18417,17984,177297,188609,5092,5073,64534,64058,1274859,1230501,365863,368775,34446,34027,203490,213825,10645,10403,542160,517156,470192,448464,27973,26531,18760,17718,5400,5519,1796,1796,18039,17128,486416,463791,36318,34630,26605,25028,9988,9989,3382,3286
R,9,2025,32,4753978,2407689,2346289,1717418,1648312,378318,377157,38525,36610,187358,198569,7211,6890,78859,78751,1787554,1718228,413685,413794,61750,59953,217297,227527,14127,13690,1860659,1828006,1242503,1198539,349830,350314,19218,18962,182108,193049,5298,5095,61702,62047,1297331,1253568,377250,378931,34903,35088,207672,217773,10724,10399,547030,518283,474915,449773,28488,26843,19307,17648,5250,5520,1913,1795,17157,16704,490223,464660,36435,34863,26847,24865,9625,9754,3403,3291
R,9,2025,33,4839090,2447643,2391447,1747716,1682315,383439,384078,39834,37053,192065,203241,7325,7083,77264,77677,1816094,1750961,416797,419018,63510,60293,221726,232730,14286,14000,1895274,1869807,1268435,1229972,354522,356323,20115,19491,186758,197723,5342,5236,60102,61062,1321490,1283864,379938,383340,36121,35555,212182,222955,10824,10601,552369,521640,479281,452343,28917,27755,19719,17562,5307,5518,1983,1847,17162,16615,494604,467097,36859,35678,27389,24738,9544,9775,3462,3399
R,9,2025,34,4912346,2476285,2436061,1768461,1711527,386773,393633,39545,36502,199468,210412,8079,7459,73959,76528,1832957,1778286,418064,427969,62186,59149,228955,240463,15356,14747,1929112,1922980,1294878,1269281,357482,364399,19956,19415,193856,204573,5953,5591,56987,59721,1344337,1321183,380937,390646,35065,34828,219029,230199,11665,11369,547173,513081,473583,442246,29291,29234,19589,17087,5612,5839,2126,1868,16972,16807,488620,457103,37127,37323,27121,24321,9926,10264,3691,3378
R,9,2025,35,4931552,2485520,2446032,1784663,1725565,381607,390616,38908,35827,202654,213995,8180,7647,69508,72382,1845399,1788977,410157,422437,60146,57743,231099,242286,15046,14435,1939603,1940547,1311085,1289646,352702,361442,19464,19132,196971,208308,5959,5756,53422,56263,1357501,1338724,373780,385525,33617,34003,221369,232491,11365,11115,545917,505485,473578,435919,28905,29174,19444,16695,5683,5687,2221,1891,16086,16119,487898,450253,36377,36912,26529,23740,9730,9795,3681,3320
R,9,2025,36,4785554,2414010,2371544,1739581,1674138,362452,374291,37203,34129,202020,214273,8131,7199,64623,67514,1796069,1732951,388536,403593,57317,54508,228406,241176,14416,13700,1889889,1889865,1284640,1257924,334735,346730,18456,18275,196578,208722,6001,5458,49479,52756,1327635,1303619,353739,368879,31742,32232,219305,231949,11011,10658,524121,481679,454941,416214,27717,27561,18747,15854,5442,5551,2130,1741,15144,14758,468434,429332,34797,34714,25575,22276,9101,9227,3405,3042
R,9,2025,37,4703095,2369634,2333461,1723637,1662723,341820,356396,36734,33093,198072,209618,7992,7232,61379,64399,1777037,1718956,365978,383976,55714,52599,223691,235456,14206,13442,1846488,1856258,1268180,1249654,315064,329470,18042,17485,192768,204284,5843,5419,46591,49946,1308495,1293104,332386,349936,30335,30757,214778,226480,10737,10376,523146,477203,455457,413069,26756,26926,18692,15608,5304,5334,2149,1813,14788,14453,468542,425852,33592,34040,25379,21842,8913,8976,3469,3066
R,9,2025,38,4607566,2327676,2279890,1707562,1634472,326253,340407,35083,31700,193081,204306,7965,7096,57732,61909,1757730,1688542,348876,366621,53308,50728,217122,229245,13874,13051,1812504,1812299,1257812,1228878,300345,314375,17082,16868,187886,199197,5705,5255,43674,47726,1295435,1270342,316406,333691,28912,29690,208590,220672,10441,9998,515172,467591,449750,405594,25908,26032,18001,14832,5195,5109,2260,1841,14058,14183,462295,418200,32470,32930,24396,21038,8532,8573,3433,3053
R,9,2025,39,4607459,2329571,2277888,1721911,1644848,318138,333464,34576,31445,190903,202039,7996,7202,56047,58890,1770719,1695964,339552,357936,52315,50246,214385,225658,13848,13008,1811235,1811404,1268745,1239384,292284,307626,16652,16545,185630,197037,5687,5397,42237,45415,1305297,1278566,307230,325679,28150,29367,205769,217324,10338,10054,518336,466484,453166,405464,25854,25838,17924,14900,5273,5002,2309,1805,13810,13475,465422,417398,32322,32257,24165,20879,8616,8334,3510,2954
R,9,2025,40,4598428,2321799,2276629,1725389,1649355,312176,329909,33865,31037,188239,201382,7880,7177,54250,57769,1772520,1699579,332669,353215,51659,49706,210730,224881,13568,12995,1804464,1811048,1272426,1244094,286951,304559,16021,16322,183097,196371,5560,5465,40409,44237,1307209,1282318,301062,321325,27436,29030,202369,216545,10080,10143,517335,465581,452963,405261,25225,25350,17844,14715,5142,5011,2320,1712,13841,13532,465311,417261,31607,31890,24223,20676,8361,8336,3488,2852
R,9,2025,41,4503222,2268249,2234973,1689701,1622479,299262,320436,33234,30522,186860,199086,7542,6869,51650,55581,1734593,1670682,318411,342330,50371,48888,208413,222011,13086,12602,1764053,1775361,1247743,1221597,274911,295902,15831,15978,181768,194294,5352,5171,38448,42419,1280879,1258183,288033,311534,26873,28445,200174,213905,9736,9736,504196,459612,441958,400882,24351,24534,17403,14544,5092,4792,2190,1698,13202,13162,453714,412499,30378,30796,23498,20443,8239,8106,3350,2866
R,9,2025,42,4520319,2275834,2244485,1702871,1633768,297865,321108,33630,30542,183181,197186,7542,6977,50745,54904,1746912,1681246,316598,342519,50725,49180,204205,219548,12943,12709,1770851,1781901,1259656,1230267,273765,296069,15857,16031,178218,192405,5437,5253,37918,41876,1292273,1266217,286602,311414,27061,28716,196147,211542,9711,9836,504983,462584,443215,403501,24100,25039,17773,14511,4963,4781,2105,1724,12827,13028,454639,415029,29996,31105,23664,20464,8058,8006,3232,2873
R,9,2025,43,4529338,2277466,2251872,1710040,1643441,296704,322569,33189,29869,180077,195316,7573,6977,49883,53700,1753332,1689813,315054,343741,50362,48385,200486,216843,12975,12573,1771749,1784447,1265807,1234835,272741,297422,15723,15657,175099,190345,5384,5178,36995,41010,1297606,1270010,285235,312655,26909,28360,192366,208696,9667,9663,505717,467425,444233,408606,23963,25147,17466,14212,4978,4971,2189,1799,12888,12690,455726,419803,29819,31086,23453,20025,8120,8147,3308,2910
R,9,2025,44,4445357,2232351,2213006,1684757,1621648,290438,316822,31705,29237,169710,186750,7325,6463,48416,52086,1726545,1666678,308107,337474,48676,47377,189420,207279,12606,11916,1742847,1755783,1254056,1221907,267564,292227,15028,15528,164878,181914,5237,4732,36084,39475,1284933,1255791,279648,306909,26204,27887,181632,199407,9417,9093,489504,457223,430701,399741,22874,24595,16677,13709,4832,4836,2088,1731,12332,12611,441612,410887,28459,30565,22472,19490,7788,7872,3189,2823
R,9,2025,45,4444259,2231533,2212726,1682784,1617729,296210,323977,31863,29001,165616,183574,7395,6701,47665,51744,1723966,1662361,313699,344494,48947,47352,184787,203784,12677,12222,1734625,1754477,1245258,1216919,273142,299196,15197,15465,160725,178802,5212,4963,35091,39132,1275283,1250351,284924,313718,26388,28047,176823,195974,9397,9411,496908,458249,437526,400810,23068,24781,16666,13536,4891,4772,2183,1738,12574,12612,448683,412010,28775,30776,22559,19305,7964,7810,3280,2811
R,9,2025,46,4253991,2128757,2125234,1608960,1554669,280262,310618,29734,27427,158768,177674,6579,6274,44454,48572,1647398,1596484,296412,329758,45743,44712,176564,196766,11490,11302,1664977,1689827,1200251,1174102,258611,286815,14425,14576,154331,173239,4688,4616,32671,36479,1228219,1205228,269440,300104,24859,26383,169343,189431,8556,8652,463780,435407,408709,380567,21651,23803,15309,12851,4437,4435,1891,1658,11783,12093,419179,391256,26972,29654,20884,18329,7221,7335,2934,2650
R,9,2025,47,4139207,2068812,2070395,1570663,1519765,268253,298938,28397,26749,152791,172590,6339,5892,42369,46461,1607129,1559698,283569,316911,43882,43626,169747,190888,10815,10672,1614978,1641601,1169629,1144320,247402,275831,13811,14182,148476,168112,4580,4315,31080,34841,1196046,1173977,257654,288295,23949,25681,162747,183667,8121,8152,453834,428794,401034,375445,20851,23107,14586,12567,4315,4478,1759,1577,11289,11620,411083,385721,25915,28616,19933,17945,7000,7221,2694,2520
R,9,2025,48,4087810,2036584,2051226,1550704,1508677,261735,294570,28168,26430,149264,170568,6163,5870,40550,45111,1585656,1547219,276184,311935,43265,43089,165428,188388,10565,10625,1590630,1624688,1155843,1133628,241835,272082,14014,14454,144837,166231,4409,4325,29692,33968,1181106,1162363,251358,284147,24005,25979,158399,181345,7864,8126,445954,426538,394861,375049,19900,22488,14154,11976,4427,4337,1754,1545,10858,11143,404550,384856,24826,27788,19260,17110,7029,7043,2701,2499
R,9,2025,49,3924143,1952564,1971579,1483392,1450799,248883,279845,26823,25144,148989,168128,5780,5544,38697,42119,1516776,1486709,262224,295816,41337,40874,164577,184904,10093,9965,1521801,1555324,1101466,1083841,229630,258385,13337,13517,144827,163878,4182,4107,28359,31596,1125626,1110467,238319,269380,22924,24365,158024,178091,7599,7675,430763,416255,381926,366958,19253,21460,13486,11627,4162,4250,1598,1437,10338,10523,391150,376242,23905,26436,18413,16509,6553,6813,2494,2290
R,9,2025,50,3940748,1959296,1981452,1492826,1461492,248747,281337,26225,25183,149736,167777,5710,5316,36052,40347,1523650,1495878,261214,296349,39989,40414,164283,183916,9655,9480,1535930,1571240,1115575,1098552,230563,260858,13065,13681,145699,163731,4163,3959,26865,30459,1138262,1124233,238913,271163,22410,24263,158101,177527,7333,7308,423366,410212,377251,362940,18184,20479,13160,11502,4037,4046,1547,1357,9187,9888,385388,371645,22301,25186,17579,16151,6182,6389,2322,2172
R,9,2025,51,3881402,1926987,1954415,1469974,1444581,243439,276304,25903,24555,147802,165220,5412,5177,34457,38578,1499357,1477268,255119,290585,39292,39385,161721,180591,9271,9196,1517767,1554104,1104309,1089057,226318,256958,12961,13420,144100,161367,3993,3855,26086,29447,1126329,1113698,234292,266950,22190,23907,156123,174621,7132,7109,409220,400311,365665,355524,17121,19346,12942,11135,3702,3853,1419,1322,8371,9131,373028,363570,20827,23635,17102,15478,5598,5970,2139,2087
R,9,2025,52,3898097,1933328,1964769,1476382,1453048,245747,279854,25358,24681,146588,164390,5291,5062,33962,37734,1505270,1484918,256959,293605,38603,39384,160507,179550,9066,8975,1535848,1573111,1120761,1105070,229343,260940,12882,13633,143022,160619,3918,3765,25922,29084,1142552,1129335,236995,270654,22168,24269,155114,173730,7010,6945,397480,391658,355621,347978,16404,18914,12476,11048,3566,3771,1373,1297,8040,8650,362718,355583,19964,22951,16435,15115,5393,5820,2056,2030
R,9,2025,53,4050546,2011216,2039330,1545994,1519248,254368,288400,25790,24819,146138,164252,5265,4963,33661,37648,1574488,1551041,265238,301793,39509,39982,159654,179131,9027,8941,1617264,1650762,1193156,1173581,238391,269855,13405,13887,142475,160553,3943,3684,25894,29202,1214796,1197930,245927,279386,23234,24927,154231,173525,6998,6966,393952,388568,352838,345667,15977,18545,12385,10932,3663,3699,1322,1279,7767,8446,359692,353111,19311,22407,16275,15055,5423,5606,2029,1975
R,9,2025,54,4279934,2128643,2151291,1657216,1623081,263532,300287,25845,25659,142298,159024,5273,5001,34479,38239,1686466,1655395,274538,313795,40245,41473,155879,173717,9219,9171,1738786,1766425,1307808,1280969,247712,281977,14027,14511,138612,155381,3927,3761,26700,29826,1330222,1305897,255342,291579,24507,26302,150424,168116,7172,7203,389857,384866,349408,342112,15820,18310,11818,11148,3686,3643,1346,1240,7779,8413,356244,349498,19196,22216,15738,15171,5455,5601,2047,1968
R,9,2025,55,4278150,2126887,2151263,1661652,1631488,261660,295013,25590,25006,139195,157349,5202,5111,33588,37296,1690093,1662760,272392,308081,39873,40814,152073,171666,9142,9296,1745456,1779759,1319862,1301026,246020,277410,13945,14502,135673,153731,3916,3896,26040,29194,1341642,1325231,253536,286819,24400,26342,146821,166066,7178,7367,381431,371504,341790,330462,15640,17603,11645,10504,3522,3618,1286,1215,7548,8102,348451,337529,18856,21262,15473,14472,5252,5600,1964,1929
R,9,2025,56,4092609,2029094,2063515,1593751,1574072,243417,276578,24096,23794,131615,149867,4957,4938,31258,34266,1620320,1602846,253004,288182,37767,38814,143586,162839,8567,8742,1668932,1711183,1270701,1260218,228764,260108,13356,13892,128328,146429,3770,3775,24013,26761,1290893,1282467,235224,268282,23348,25201,138698,157645,6729,6916,360162,352332,323050,313854,14653,16470,10740,9902,3287,3438,1187,1163,7245,7505,329427,320379,17780,19900,14419,13613,4888,5194,1838,1826
R,9,2025,57,3983422,1971127,2012295,1546467,1531644,240104,274432,23594,23150,127046,145849,4637,4787,29279,32433,1571166,1558657,248976,285366,36703,37552,138189,158008,8046,8593,1623552,1672186,1234818,1228473,225709,258299,13014,13770,123976,142677,3479,3645,22556,25322,1253594,1249279,231703,265989,22703,24688,133642,153231,6313,6819,347575,340109,311649,303171,14395,16133,10580,9380,3070,3172,1158,1142,6723,7111,317572,309378,17273,19377,14000,12864,4547,4777,1733,1774
R,9,2025,58,3969214,1955217,2013997,1545680,1545591,237063,274216,22766,22952,116971,135190,4730,4757,28007,31291,1569292,1571672,245434,284924,35656,37259,127401,146415,8006,8397,1622443,1684686,1246898,1251851,223409,258492,12932,14050,113959,132203,3602,3660,21643,24430,1264900,1271951,229032,266020,22539,24940,122994,141879,6374,6720,332774,329311,298782,293740,13654,15724,9834,8902,3012,2987,1128,1097,6364,6861,304392,299721,16402,18904,13117,12319,4407,4536,1632,1677
R,9,2025,59,3994371,1962401,2031970,1550150,1560185,241315,279802,22767,22910,116055,133709,4627,4772,27487,30592,1573029,1585608,249618,290043,35727,37298,126067,144605,7991,8363,1637370,1709794,1258575,1272739,227630,264558,13094,14228,113166,130689,3575,3743,21330,23837,1276048,1292304,233195,271720,22962,25237,121794,140028,6412,6733,325031,322176,291575,287446,13685,15244,9673,8682,2889,3020,1052,1029,6157,6755,296981,293304,16423,18323,12765,12061,4273,4577,1579,1630
